Dchg/Chg Cycle,BC,Vact,Discharge Current,Charge Current,Chg/Dchg Cycle,Ah,Tavg
1,35,3.05,20.059,0.02,10,16.22871222,34.92543677
1,35,3.05,20.041,0.01,10,16.23984611,34.91919708
1,35,3.05,20.043,0.02,10,16.25098111,34.92145692
1,35,3.04,20.098,0.01,10,16.26214667,34.9196781
1,35,3.04,20.036,0.01,10,16.27327778,34.91930312
1,35,3.04,20.002,0.01,10,16.28439,34.92224615
1,35,3.04,20.02,0.01,10,16.29551222,34.92599067
1,35,3.04,20.062,0.02,10,16.30665778,34.92645683
1,35,3.04,20.069,0.01,10,16.31780722,34.92047158
1,35,3.04,20.098,0.01,10,16.32897278,34.91521453
1,35,3.05,20.025,0.02,10,16.34566028,34.92492066
1,35,3.04,20.048,0.01,10,16.35679806,34.91963272
1,35,3.04,20.053,0.01,10,16.36793861,34.92865029
1,35,3.04,20.036,0.02,10,16.37906972,34.91788025
1,35,3.04,20.087,0.01,10,16.39022917,34.91837198
1,35,3.04,20.041,0.01,10,16.40136306,34.92113723
1,35,3.04,20.08,0.01,10,16.41251861,34.9272457
1,35,3.04,20.011,0.01,10,16.42363583,34.92051504
1,35,3.04,20.064,0.02,10,16.4347825,34.92771683
1,35,3.04,20.059,0.02,10,16.44592639,34.92605437
1,35,3.04,20.023,0.01,10,16.45705028,34.92516707
1,35,3.04,20.03,0.01,10,16.46817806,34.92576486
1,35,3.04,20.082,0.01,10,16.47933472,34.92346305
1,35,3.04,20.041,0.02,10,16.49603556,34.92540206
1,35,3.04,20.036,0.01,10,16.50716667,34.92331963
1,35,3.04,20.046,0.01,10,16.51830333,34.92795525
1,35,3.04,20.027,0.01,10,16.52942944,34.92480662
1,35,3.04,20.032,0.02,10,16.54055833,34.92617568
1,35,3.04,20.009,0.01,10,16.55167444,34.92376821
1,35,3.04,20.082,0.01,10,16.56283111,34.92445525
1,35,3.03,20.004,0.01,10,16.57394444,34.9159626
1,35,3.04,20.034,0.01,10,16.58507444,34.919244
1,35,3.04,20.039,0.01,10,16.59620722,34.91654587
1,35,3.04,20.043,0.01,10,16.60734222,34.92210427
1,35,3.03,20.023,0.01,10,16.61846611,34.91979829
1,35,3.03,20.062,0.02,10,16.63518444,34.92487031
1,35,3.03,20.066,0.01,10,16.64633222,34.92762986
1,35,3.03,20.053,0.01,10,16.65747278,34.92457312
1,35,3.03,20.073,0.01,10,16.66862444,34.92794609
1,35,3.03,20.009,0.01,10,16.67974056,34.91837997
1,35,3.03,20.08,0.01,10,16.69089611,34.92999764
1,35,3.03,20.034,0.01,10,16.70202611,34.92916031
1,35,3.03,20.05,0.01,10,16.713165,34.92732811
1,35,3.03,20.011,0.02,10,16.72428222,34.92820205
1,35,3.03,20.082,0.02,10,16.73543889,34.9294979
1,35,3.03,20.011,0.01,10,16.74655611,34.93392944
1,35,3.03,20.053,0.02,10,16.76326694,34.93034475
1,35,3.03,20.096,0.01,10,16.77443139,34.93197365
1,35,3.03,19.993,0.02,10,16.78553861,34.93074951
1,35,3.03,20.08,0.01,10,16.79669417,34.93171387
1,35,3.03,20.08,0.02,10,16.80784972,34.93581619
1,35,3.03,20.101,0.01,10,16.81901694,34.9326874
1,35,3.03,19.988,0.01,10,16.83012139,34.92621841
1,35,3.03,20.085,0.01,10,16.84127972,34.92548294
1,35,3.03,20.046,0.01,10,16.85241639,34.92940407
1,35,3.03,20.025,0.01,10,16.86354139,34.9279915
1,35,3.02,20.057,0.01,10,16.88025556,34.92857056
1,35,3.03,20.004,0.02,10,16.89136889,34.92839393
1,35,3.02,20.036,0.01,10,16.9025,34.92611504
1,35,3.03,20.009,0.01,10,16.91361611,34.93040809
1,35,3.03,20.039,0.01,10,16.92474889,34.92883758
1,35,3.02,20.016,0.02,10,16.93586889,34.92197686
1,35,3.02,20.064,0.01,10,16.94701556,34.93326112
1,35,3.02,19.998,0.01,10,16.95812556,34.92915116
1,35,3.02,20.05,0.02,10,16.96926444,34.93722762
1,35,3.02,20.023,0.01,10,16.98038833,34.92667235
1,35,3.03,20.041,0.01,10,16.99152222,34.93451613
1,35,3.02,19.979,0.01,10,17.00817139,34.93317033
1,35,3.02,20.053,0.01,10,17.01931194,34.93172798
1,35,3.02,20.036,0,10,17.03044306,34.93366583
1,35,3.02,20.036,0.02,10,17.04157417,34.92776602
1,35,3.02,20.071,0.01,10,17.05272472,34.93164176
1,35,3.02,19.984,0.01,10,17.06382694,34.93145141
1,35,3.02,20.043,0.01,10,17.07496194,34.92537994
1,35,3.02,19.972,0.02,10,17.0860575,34.92213096
1,35,3.02,20.004,0.01,10,17.09717083,34.93505667
1,35,3.02,20.048,0.01,10,17.10830861,34.92887228
1,35,3.02,20.014,0.02,10,17.1194275,34.92965622
1,35,3.02,20.096,0.01,10,17.13617417,34.92764588
1,35,3.02,20.055,0.01,10,17.14731583,34.92143518
1,35,3.02,20.039,0.01,10,17.15844861,34.92783548
1,35,3.02,20.032,0.02,10,17.1695775,34.92121658
1,35,3.02,20.048,0.01,10,17.18071528,34.92215272
1,35,3.02,20.036,0.01,10,17.19184639,34.91439933
1,35,3.02,20.062,0.01,10,17.20299194,34.92657852
1,35,3.02,20.011,0.01,10,17.21410917,34.92380142
1,35,3.02,20.046,0.01,10,17.22524583,34.91975099
1,35,3.02,19.984,0.01,10,17.23634806,34.92899511
1,35,3.01,20.018,0.01,10,17.25302972,34.92721022
1,35,3.01,20.057,0.01,10,17.2641725,34.92567825
1,35,3.01,20.009,0.01,10,17.27528861,34.93051071
1,35,3.01,20.059,0.01,10,17.2864325,34.9277851
1,35,3.01,19.998,0.01,10,17.2975425,34.92323875
1,35,3.01,20.039,0.01,10,17.30867528,34.92511292
1,35,3.01,19.991,0.02,10,17.31978139,34.92476158
1,35,3.01,20.05,0.02,10,17.33092028,34.92554625
1,35,3.01,20.119,0.01,10,17.3420975,34.91844292
1,35,3.01,20.073,0.01,10,17.35324917,34.92674676
1,35,3.01,20.027,0.01,10,17.36437528,34.92205582
1,35,3.01,19.993,0.02,10,17.38103611,34.92539406
1,35,3.01,20.048,0.01,10,17.39217389,34.92297707
1,35,3.01,20.014,0.01,10,17.40329278,34.91984214
1,35,3.01,19.995,0.01,10,17.41440111,34.91471939
1,35,3.01,20.066,0.02,10,17.42554889,34.92779465
1,35,3.01,20.048,0.01,10,17.43668667,34.92201233
1,35,3.01,20.046,0.01,10,17.44782333,34.9210884
1,35,3.01,20.03,0.01,10,17.45895111,34.91680374
1,35,3,20.041,0.01,10,17.470085,34.9143551
1,35,3.01,20.071,0.01,10,17.48123556,34.91422881
1,35,3,20.075,0.01,10,17.49238833,34.91654473
1,35,3.01,20.009,0.02,10,17.5090625,34.91258125
1,35,3,20.094,0.01,10,17.52022583,34.91080818
1,35,3,19.972,0.01,10,17.53132139,34.9224514
1,35,3,20.036,0.01,10,17.5424525,34.9158867
1,35,3,19.995,0.02,10,17.55356083,34.91280096
1,35,3,20.018,0.02,10,17.56468194,34.91543998
1,35,3,20.082,0.01,10,17.57583861,34.90722121
1,35,3,20.025,0.01,10,17.58696361,34.91632997
1,35,3,20.018,0.01,10,17.59808472,34.91940575
1,35,3,20.016,0.02,10,17.60920472,34.9224285
1,35,3,20.034,0.01,10,17.62033472,34.91966362
1,35,3,20.048,0.01,10,17.6314725,34.91769713
1,35,3,20.055,0.02,10,17.648185,34.92093774
1,35,3,20.032,0.01,10,17.65931389,34.92200431
1,35,3,20.064,0.02,10,17.67046056,34.9212902
1,35,3,20.002,0.02,10,17.68157278,34.92749442
1,35,3,20.05,0.01,10,17.69271167,34.92010421
1,35,3,20.018,0.01,10,17.70383278,34.92944756
1,35,3,20.096,0.01,10,17.71499722,34.92298659
1,35,3,20.069,0.01,10,17.72614667,34.92557756
1,35,3,20.034,0.01,10,17.73727667,34.9314884
1,35,3,20.082,0.02,10,17.75401167,34.93130266
1,35,3,20.018,0.02,10,17.76513278,34.93375016
1,35,3,20.057,0.02,10,17.77627556,34.93633194
1,35,3,20.039,0.01,10,17.79297472,34.92990037
1,35,2.99,20.05,0.01,10,17.80411361,34.92369422
1,35,2.99,19.986,0.01,10,17.81521694,34.93152694
1,35,2.99,20.046,0.01,10,17.82635361,34.92861673
1,35,2.99,20.018,0.01,10,17.83747472,34.92422639
1,35,2.99,20.034,0.01,10,17.84860472,34.93683396
1,35,2.99,20.062,0.01,10,17.86532306,34.94058342
1,35,2.99,20.009,0.02,10,17.87643917,34.93654482
1,35,2.98,20.009,0.02,10,17.88755528,34.93509864
1,35,2.99,20.039,0.01,10,17.89868806,34.93843499
1,35,2.98,20.085,0.02,10,17.90984639,34.93812827
1,35,2.98,19.961,0.02,10,17.92093583,34.93823395
1,35,2.98,20.025,0.01,10,17.93762333,34.93343964
1,35,2.98,20.094,0.02,10,17.94878667,34.94014283
1,35,2.98,20.027,0.02,10,17.95991278,34.93294677
1,35,2.98,20.082,0.02,10,17.97106944,34.93351822
1,35,2.98,20,0.02,10,17.98218056,34.94177818
1,35,2.98,20.046,0.01,10,17.99331722,34.94033318
1,35,2.97,20.011,0.01,10,18.00443444,34.94320564
1,35,2.97,20.041,0.02,10,18.01556833,34.94362833
1,35,2.97,19.956,0,10,18.026655,34.94090004
1,35,2.97,20.053,0.01,10,18.03779556,34.93521995
1,35,2.97,20.023,0.02,10,18.04891944,34.9571701
1,35,2.97,20.027,0.01,10,18.06560861,34.94146729
1,35,2.97,20.041,0.02,10,18.0767425,34.95204506
1,35,2.96,20.059,0.01,10,18.08788639,34.94458961
1,35,2.96,20.05,0.02,10,18.09902528,34.94413797
1,35,2.96,20.027,0.01,10,18.11015139,34.95219651
1,35,2.96,20.069,0.01,10,18.12130083,34.95404281
1,35,2.96,20.064,0.01,10,18.1324475,34.95282974
1,35,2.95,20.103,0.01,10,18.14361583,34.95262261
1,35,2.95,20.011,0.02,10,18.15473306,34.9582695
1,35,2.95,20.071,0.02,10,18.16588361,34.95412561
1,35,2.95,20.034,0.01,10,18.17701361,34.96211623
1,35,2.95,20.018,0.01,10,18.19369528,34.95454139
1,35,2.95,20.064,0.01,10,18.20484194,34.96443406
1,35,2.94,20.011,0.01,10,18.21595917,34.97604867
1,35,2.94,20.078,0.02,10,18.22711361,34.97582663
1,35,2.94,20.016,0.02,10,18.23823361,34.98277817
1,35,2.94,20.069,0.01,10,18.24938306,34.97639006
1,35,2.93,19.986,0.01,10,18.26048639,34.98228226
1,35,2.93,20.05,0.01,10,18.27162528,34.98014373
1,35,2.93,20.025,0.01,10,18.28275028,34.97932699
1,35,2.93,20.002,0.01,10,18.2938625,34.98619118
1,35,2.93,20.009,0.01,10,18.30497861,34.98370896
1,35,2.92,20.041,0.02,10,18.32167944,34.98901024
1,35,2.92,20.059,0.01,10,18.33282333,34.99940108
1,35,2.92,19.949,0.02,10,18.34390611,34.99501648
1,35,2.91,20.087,0.01,10,18.35506556,34.99806023
1,35,2.91,20.059,0.01,10,18.36620944,35.0020523
1,35,2.91,20.101,0.02,10,18.37737667,35.0013073
1,35,2.91,20.034,0.01,10,18.38850667,35.0148014
1,35,2.91,20.027,0.02,10,18.39963278,35.01548156
1,35,2.9,20.014,0.02,10,18.41075167,35.00449563
1,35,2.9,20.055,0.02,10,18.42189333,35.01884919
1,35,2.9,20.089,0.02,10,18.43305389,35.01922264
1,35,2.9,20.014,0.01,10,18.44973222,35.02636414
1,35,2.89,20.064,0.03,10,18.46087889,35.03324204
1,35,2.89,19.991,0.02,10,18.471985,35.03348772
1,35,2.88,20.075,0.01,10,18.48313778,35.04400712
1,35,2.88,19.972,0.01,10,18.49423333,35.05072249
1,35,2.88,20.05,0.02,10,18.50537222,35.04840546
1,35,2.88,19.993,0.02,10,18.51647944,35.06202889
1,35,2.87,20.071,0.02,10,18.52763,35.06146164
1,35,2.87,19.963,0.01,10,18.53872056,35.06598244
1,35,2.86,20.062,0.01,10,18.55543889,35.07132722
1,35,2.86,20.039,0.01,10,18.56657167,35.072258
1,35,2.86,20.009,0.02,10,18.57768778,35.06976586
1,35,2.85,20.066,0.01,10,18.58883556,35.07993165
1,35,2.85,20.018,0.01,10,18.59995667,35.08315697
1,35,2.85,20.078,0.01,10,18.61111111,35.08405684
1,35,2.84,20.009,0.02,10,18.62222722,35.09116059
1,35,2.84,20.02,0.01,10,18.63334944,35.08880501
1,35,2.84,20.073,0.01,10,18.64450111,35.09542008
1,35,2.83,20.085,0.02,10,18.65565944,35.09262236
1,35,2.83,20.041,0.01,10,18.66679333,35.10808142
1,35,2.82,20.066,0.01,10,18.67794111,35.11393738
1,35,2.82,20.085,0.01,10,18.69467861,35.11177977
1,35,2.81,20.004,0.01,10,18.70579194,35.11087571
1,35,2.81,20.055,0.01,10,18.71693361,35.11416817
1,35,2.81,20.036,0.01,10,18.72806472,35.12454605
1,35,2.8,20.062,0.02,10,18.73921028,35.12299958
1,35,2.8,20.043,0.02,10,18.75034528,35.12860909
1,35,2.8,20.036,0.01,10,18.76147639,35.13051681
1,35,2.79,20,0.01,10,18.7725875,35.13216133
1,35,2.78,20.05,0.01,10,18.78372639,35.14277992
1,35,2.78,20.087,0.01,10,18.79488583,35.14660757
1,35,2.77,19.995,0.01,10,18.81154833,35.1558674
1,35,2.77,20.098,0.02,10,18.82271389,35.15355339
1,35,2.76,19.97,0.01,10,18.83380833,35.15517082
1,35,2.76,20.027,0.01,10,18.84493444,35.16797296
1,35,2.75,19.942,0.01,10,18.85601333,35.16887476
1,35,2.74,20.059,0.01,10,18.86715722,35.17031859
1,35,2.74,20.073,0.01,10,18.87830889,35.17750244
1,35,2.74,20.016,0.01,10,18.88942889,35.1741352
1,35,2.73,20.062,0.02,10,18.90057444,35.18005562
1,35,2.73,20.023,0.02,10,18.91169833,35.177195
1,35,2.72,20.071,0.01,10,18.92842417,35.1916302
1,35,2.71,20,0.02,10,18.93953528,35.1927227
1,35,2.7,20.057,0.01,10,18.95067806,35.19764825
1,35,2.7,20.023,0.02,10,18.96180194,35.20235405
1,35,2.69,20.048,0.01,10,18.97293972,35.21436997
1,35,2.69,19.986,0.01,10,18.98404306,35.21606065
1,35,2.68,20.046,0.02,10,18.99517972,35.21951065
1,35,2.67,20.073,0.01,10,19.00633139,35.22549704
1,35,2.67,20.064,0.01,10,19.02305139,35.22689668
1,35,2.65,20.11,0.02,10,19.03422361,35.23074989
1,35,2.65,20.048,0.02,10,19.04536139,35.23800277
1,35,2.65,20.053,0.02,10,19.05650194,35.23332825
1,35,2.63,20.007,0.02,10,19.07317444,35.24024581
1,35,2.63,20.071,0.01,10,19.084325,35.25011597
1,35,2.62,19.986,0.02,10,19.09542833,35.25552024
1,35,2.61,20.055,0.02,10,19.10657,35.2570858
1,35,2.6,20.011,0.01,10,19.11768722,35.26177673
1,35,2.59,20.03,0.01,10,19.128815,35.26332551
1,35,2.58,20,0.02,10,19.13992611,35.27479133
1,35,2.57,20.062,0.02,10,19.15107167,35.2682354
1,35,2.56,20.08,0.01,10,19.16222722,35.28661461
1,35,2.56,20.016,0.02,10,19.17334722,35.28811455
1,35,2.55,20.069,0.02,10,19.18449667,35.29227867
1,35,2.54,19.991,0.01,10,19.19560278,35.29161873
1,35,2.52,20.032,0.02,10,19.21229611,35.29876671
1,35,2.51,19.984,0.01,10,19.22339833,35.31400987
1,35,2.5,20.034,0.02,10,19.23452833,35.32134971
1,35,2.49,20.075,0.01,10,19.24568111,35.31818963
1,35,2.48,20.023,0.02,10,19.256805,35.32471085
1,35,2.47,20.071,0.01,10,19.26795556,35.3384159
1,35,2.45,20.009,0.01,10,19.27907167,35.33646164
1,35,2.44,20.098,0.02,10,19.29023722,35.33740921
1,35,2.43,20.043,0.02,10,19.30137222,35.35881615
1,35,2.41,20.071,0.02,10,19.31252278,35.36101838
1,35,2.4,20.027,0.02,10,19.32364889,35.36799888
1,35,2.38,20.053,0.02,10,19.34035972,35.37762376
1,35,2.36,20.096,0.02,10,19.35152417,35.38191756
1,35,2.35,20.032,0.01,10,19.36265306,35.39078179
1,35,2.33,20.082,0.02,10,19.37380972,35.40072478
1,35,2.3,20.027,0.02,10,19.38493583,35.39892654
1,35,2.29,20.034,0.01,10,19.39606583,35.41479416
1,35,2.27,19.984,0.01,10,19.40716806,35.41592559
1,35,2.25,20.082,0.02,10,19.41832472,35.42583695
1,35,2.22,20.014,0.01,10,19.42944361,35.43455849
1,35,2.2,20.087,0.01,10,19.44060306,35.4398838
1,35,2.16,20.041,0.01,10,19.45730389,35.44550208
1,35,2.13,20.016,0.01,10,19.46842389,35.4566204
1,35,2.1,20.053,0.01,10,19.47956444,35.46504059
1,35,2.05,20.041,0.02,10,19.49069833,35.46786309
1,35,2.02,20.064,0.01,10,19.501845,35.48053933
2,35,3.53,0.08,0.22,10,4.44E-05,34.27452851
2,35,3.3,40.007,0.01,10,0.022270556,34.28149337
2,35,3.26,40.023,0.01,10,0.044505556,34.27476272
2,35,3.22,39.981,0.01,10,0.077823056,34.26756593
2,35,3.2,40.053,0.01,10,0.100074722,34.27642594
2,35,3.18,40,0.01,10,0.122296944,34.27686119
2,35,3.17,40.027,0.02,10,0.144534167,34.29043121
2,35,3.16,39.988,0.01,10,0.166749722,34.28017235
2,35,3.15,40.034,0.02,10,0.188990833,34.28416137
2,35,3.14,40.053,0.01,10,0.2112425,34.29078903
2,35,3.13,40.018,0.01,10,0.233474722,34.29398421
2,35,3.13,39.998,0.02,10,0.255695833,34.29349175
2,35,3.12,39.988,0.01,10,0.277911389,34.3004673
2,35,3.12,40.027,0.02,10,0.300148611,34.30813903
2,35,3.11,39.963,0.02,10,0.322350278,34.31167412
2,35,3.11,40.05,0.01,10,0.355725278,34.31844558
2,35,3.1,40.027,0.01,10,0.3779625,34.32340661
2,35,3.1,40.002,0.01,10,0.400185833,34.32735062
2,35,3.1,40.041,0.01,10,0.422430833,34.33209571
2,35,3.09,40.053,0.01,10,0.4446825,34.34000396
2,35,3.09,40.08,0.02,10,0.466949167,34.34264871
2,35,3.09,40.014,0.01,10,0.489179167,34.34348602
2,35,3.09,40.057,0.01,10,0.511433056,34.35057679
2,35,3.09,39.993,0.02,10,0.533651389,34.35894547
2,35,3.09,40.016,0.02,10,0.5558825,34.35684624
2,35,3.09,39.998,0.02,10,0.578103611,34.36166266
2,35,3.08,40.027,0.02,10,0.611459444,34.37260285
2,35,3.08,40.018,0.01,10,0.633691667,34.37716904
2,35,3.08,40.053,0.01,10,0.655943333,34.38272287
2,35,3.08,40.023,0.02,10,0.678178333,34.38529357
2,35,3.08,40.055,0.01,10,0.700431111,34.39630699
2,35,3.08,39.981,0.01,10,0.722642778,34.40617332
2,35,3.08,40.064,0.01,10,0.744900556,34.40624159
2,35,3.08,40.007,0.01,10,0.767126667,34.41604386
2,35,3.08,40.046,0.02,10,0.789374444,34.42393875
2,35,3.08,40.057,0.01,10,0.811628333,34.43239481
2,35,3.08,40.053,0.02,10,0.845005833,34.42725983
2,35,3.08,40.043,0.02,10,0.878375,34.43705254
2,35,3.08,40.057,0.01,10,0.900628889,34.43560945
2,35,3.08,40.039,0.01,10,0.922872778,34.44935531
2,35,3.08,40.059,0.01,10,0.945127778,34.45798302
2,35,3.08,39.986,0.01,10,0.967342222,34.46253701
2,35,3.08,40.027,0.02,10,0.989579444,34.46579361
2,35,3.08,40.032,0.02,10,1.011819444,34.4697464
2,35,3.08,40.064,0.02,10,1.034077222,34.48019295
2,35,3.08,40.043,0.02,10,1.056323333,34.50028153
2,35,3.08,40.009,0.02,10,1.089664167,34.50159569
2,35,3.08,40.034,0.02,10,1.111905278,34.51015853
2,35,3.08,40.027,0.02,10,1.1341425,34.51911392
2,35,3.08,39.979,0.02,10,1.156353056,34.52877234
2,35,3.08,40.073,0.01,10,1.178615833,34.53449288
2,35,3.08,40.018,0.02,10,1.200848056,34.54158325
2,35,3.07,40.018,0.02,10,1.223080278,34.54374312
2,35,3.08,39.986,0.01,10,1.245294722,34.5520706
2,35,3.07,40.018,0.01,10,1.267526944,34.56343537
2,35,3.07,40.002,0.01,10,1.289750278,34.56732904
2,35,3.07,40.046,0.02,10,1.323121944,34.57898406
2,35,3.07,39.979,0.02,10,1.3453325,34.58249778
2,35,3.07,40.057,0.01,10,1.367586389,34.60489731
2,35,3.07,40.007,0.01,10,1.3898125,34.60602073
2,35,3.07,40.048,0.02,10,1.412061389,34.61506117
2,35,3.07,40.004,0.02,10,1.434285833,34.62706756
2,35,3.07,40.062,0.01,10,1.4565425,34.63072585
2,35,3.07,39.984,0.01,10,1.478755833,34.63545302
2,35,3.07,40.03,0.02,10,1.500994722,34.65179406
2,35,3.07,40.018,0.02,10,1.523226944,34.6551342
2,35,3.07,40.027,0.01,10,1.545464167,34.66009521
2,35,3.07,39.965,0.01,10,1.578768333,34.6778923
2,35,3.07,40.007,0.01,10,1.600994444,34.68340606
2,35,3.07,40.034,0.01,10,1.623235556,34.68678246
2,35,3.07,40.02,0.02,10,1.645468889,34.69422264
2,35,3.07,39.97,0.01,10,1.667674444,34.70584298
2,35,3.06,40.034,0.02,10,1.689915556,34.70676231
2,35,3.06,39.993,0.02,10,1.712133889,34.72288933
2,35,3.06,40.073,0.02,10,1.734396667,34.72898406
2,35,3.06,40.02,0.02,10,1.75663,34.73305207
2,35,3.06,40.059,0.01,10,1.778885,34.74971503
2,35,3.06,40.011,0.01,10,1.801113333,34.75579568
2,35,3.06,39.986,0.01,10,1.834435,34.75500603
2,35,3.06,40.062,0.02,10,1.856691667,34.76296461
2,35,3.06,40.073,0.01,10,1.878954444,34.77276497
2,35,3.06,40.057,0.01,10,1.901208333,34.77915727
2,35,3.06,40.018,0.02,10,1.923440556,34.78437844
2,35,3.06,39.991,0.02,10,1.945657778,34.7974823
2,35,3.06,40.004,0.01,10,1.967882222,34.80287741
2,35,3.06,40.041,0.02,10,1.990127222,34.81149102
2,35,3.06,40.032,0.01,10,2.012367222,34.8202217
2,35,3.06,39.988,0.02,10,2.034582778,34.8248924
2,35,3.06,40.055,0.02,10,2.067961944,34.8411007
2,35,3.06,40.007,0.02,10,2.090188056,34.84587709
2,35,3.06,40.027,0.02,10,2.112425278,34.8453186
2,35,3.06,39.961,0.01,10,2.134625833,34.86091536
2,35,3.06,40.02,0.01,10,2.156859167,34.87220116
2,35,3.06,39.936,0.02,10,2.179045833,34.87793961
2,35,3.06,40.043,0.01,10,2.201291944,34.88899041
2,35,3.06,40.02,0.01,10,2.223525278,34.89729233
2,35,3.06,40.032,0.02,10,2.245765278,34.90014573
2,35,3.06,39.995,0.01,10,2.267984722,34.9130001
2,35,3.06,40.02,0.02,10,2.301334722,34.92633438
2,35,3.06,40.105,0.02,10,2.323615278,34.91796609
2,35,3.06,39.993,0.01,10,2.345833611,34.93156701
2,35,3.06,40.066,0.01,10,2.3680925,34.92868042
2,35,3.06,40.055,0.01,10,2.390345278,34.94435845
2,35,3.06,39.981,0.02,10,2.412556944,34.95088692
2,35,3.06,39.991,0.02,10,2.434774167,34.96103782
2,35,3.06,39.972,0.01,10,2.456980833,34.97183991
2,35,3.06,40.055,0.02,10,2.479233611,34.97638474
2,35,3.05,40,0.01,10,2.501455833,34.98377648
2,35,3.06,39.995,0.01,10,2.534785,34.98977472
2,35,3.06,40.032,0.01,10,2.557025,34.99550514
2,35,3.05,40.002,0.01,10,2.579248333,35.00686836
2,35,3.05,40.007,0.01,10,2.601474444,35.00890847
2,35,3.06,39.998,0.02,10,2.623695556,35.01762734
2,35,3.05,39.972,0.01,10,2.645902222,35.0196602
2,35,3.05,40.053,0.02,10,2.668153889,35.03201713
2,35,3.05,40.027,0.01,10,2.690391111,35.03705712
2,35,3.05,40.053,0.01,10,2.712642778,35.05080949
2,35,3.05,39.981,0.01,10,2.734854444,35.0509697
2,35,3.05,40.027,0.01,10,2.757091667,35.05887069
2,35,3.05,39.97,0.01,10,2.7904,35.06626701
2,35,3.05,40.014,0.02,10,2.81263,35.08016702
2,35,3.05,40.057,0.01,10,2.834883889,35.07999839
2,35,3.05,39.988,0.01,10,2.857099444,35.08722381
2,35,3.05,39.986,0.01,10,2.879313889,35.09076501
2,35,3.05,40.02,0.02,10,2.901547222,35.10269318
2,35,3.05,40.073,0.02,10,2.92381,35.10265122
2,35,3.05,40.016,0,10,2.946041111,35.11162223
2,35,3.05,39.991,0.01,10,2.968258333,35.11621285
2,35,3.05,40.036,0.01,10,2.990500556,35.11750679
2,35,3.05,39.968,0.01,10,3.012705,35.1249241
2,35,3.05,40.055,0.02,10,3.057210556,35.13729552
2,35,3.05,39.988,0.02,10,3.079426111,35.14618072
2,35,3.05,39.993,0.01,10,3.101644444,35.14811744
2,35,3.05,40.014,0.02,10,3.123874444,35.15839653
2,35,3.05,40.002,0.01,10,3.146097778,35.16307335
2,35,3.05,40.032,0.01,10,3.168337778,35.1635807
2,35,3.05,40.004,0.02,10,3.190562222,35.16881826
2,35,3.05,39.965,0.02,10,3.212765,35.17710418
2,35,3.05,40.062,0.01,10,3.235021667,35.18149872
2,35,3.05,39.993,0.01,10,3.25724,35.18400651
2,35,3.05,40.002,0.01,10,3.290575,35.1928345
2,35,3.05,40.043,0.02,10,3.312821111,35.20273592
2,35,3.05,40.027,0.01,10,3.335058333,35.20577356
2,35,3.05,40.08,0.02,10,3.357325,35.2104599
2,35,3.04,40.004,0.02,10,3.379549444,35.2250168
2,35,3.05,40.046,0.01,10,3.401797222,35.22976609
2,35,3.05,40.059,0.01,10,3.424052222,35.23190613
2,35,3.05,40.048,0.02,10,3.446301111,35.24463958
2,35,3.05,40.004,0.01,10,3.468525556,35.24174117
2,35,3.05,40.036,0.01,10,3.490767778,35.25967026
2,35,3.05,40.02,0.02,10,3.524117778,35.25950928
2,35,3.04,40.039,0.01,10,3.546361667,35.26205368
2,35,3.04,40.025,0.02,10,3.568597778,35.27437364
2,35,3.04,40.059,0.01,10,3.590852778,35.26740226
2,35,3.04,39.998,0.01,10,3.613073889,35.27646256
2,35,3.05,40.073,0.02,10,3.635336667,35.2851551
2,35,3.04,40.036,0.01,10,3.657578889,35.29227867
2,35,3.04,40.071,0.01,10,3.679840556,35.29791069
2,35,3.04,39.991,0.02,10,3.702057778,35.30311395
2,35,3.04,40,0.01,10,3.72428,35.30601197
2,35,3.04,40.02,0.01,10,3.746513333,35.31295738
2,35,3.04,40.073,0.02,10,3.7799075,35.3180912
2,35,3.04,40.016,0.02,10,3.802138611,35.31996039
2,35,3.04,40.034,0.02,10,3.824379722,35.32402305
2,35,3.04,39.998,0.01,10,3.846600833,35.32200126
2,35,3.04,40.027,0.01,10,3.868838056,35.32789801
2,35,3.04,39.984,0.02,10,3.891051389,35.34114838
2,35,3.04,40.027,0.02,10,3.913288611,35.35169677
2,35,3.04,40.016,0.01,10,3.935519722,35.3455616
2,35,3.04,40.027,0.02,10,3.957756944,35.35455969
2,35,3.04,40.025,0.02,10,3.979993056,35.35598563
2,35,3.04,40.048,0.01,10,4.013366389,35.35483589
2,35,3.04,40.002,0.02,10,4.035589722,35.3596424
2,35,3.04,40.05,0.01,10,4.057839722,35.36530801
2,35,3.04,40.014,0.02,10,4.080069722,35.37274588
2,35,3.04,40.025,0.01,10,4.102305833,35.37686615
2,35,3.04,39.97,0.01,10,4.124511389,35.38558961
2,35,3.04,40.073,0.02,10,4.146774167,35.39027823
2,35,3.04,40.004,0.02,10,4.168998611,35.39496307
2,35,3.04,40.018,0.01,10,4.191230833,35.38945884
2,35,3.04,40.036,0.01,10,4.213473056,35.39852982
2,35,3.04,40.023,0.01,10,4.235708056,35.40098915
2,35,3.04,39.991,0.01,10,4.269033889,35.40357168
2,35,3.04,40.039,0.02,10,4.291277778,35.41221886
2,35,3.04,40.011,0.02,10,4.313506111,35.41407203
2,35,3.04,40.004,0.01,10,4.335730556,35.42279281
2,35,3.04,40.027,0.02,10,4.357967778,35.4308895
